date_id,date,day,month,month_name,quarter,year,financial_year,week_of_year,day_of_week,is_weekend,is_public_holiday,is_eofy_month,season
20241127,2024-11-27,27,11,November,Q4,2024,FY2024/25,48,Wednesday,N,N,N,Spring
20241128,2024-11-28,28,11,November,Q4,2024,FY2024/25,48,Thursday,N,N,N,Spring
20241129,2024-11-29,29,11,November,Q4,2024,FY2024/25,48,Friday,N,N,N,Spring
20241130,2024-11-30,30,11,November,Q4,2024,FY2024/25,48,Saturday,Y,N,N,Spring
20241201,2024-12-01,1,12,December,Q4,2024,FY2024/25,48,Sunday,Y,N,N,Summer
20241202,2024-12-02,2,12,December,Q4,2024,FY2024/25,49,Monday,N,N,N,Summer
20241203,2024-12-03,3,12,December,Q4,2024,FY2024/25,49,Tuesday,N,N,N,Summer
20241204,2024-12-04,4,12,December,Q4,2024,FY2024/25,49,Wednesday,N,N,N,Summer
20241205,2024-12-05,5,12,December,Q4,2024,FY2024/25,49,Thursday,N,N,N,Summer
20241206,2024-12-06,6,12,December,Q4,2024,FY2024/25,49,Friday,N,N,N,Summer
20241207,2024-12-07,7,12,December,Q4,2024,FY2024/25,49,Saturday,Y,N,N,Summer
20241208,2024-12-08,8,12,December,Q4,2024,FY2024/25,49,Sunday,Y,N,N,Summer
20241209,2024-12-09,9,12,December,Q4,2024,FY2024/25,50,Monday,N,N,N,Summer
20241210,2024-12-10,10,12,December,Q4,2024,FY2024/25,50,Tuesday,N,N,N,Summer
20241211,2024-12-11,11,12,December,Q4,2024,FY2024/25,50,Wednesday,N,N,N,Summer
20241212,2024-12-12,12,12,December,Q4,2024,FY2024/25,50,Thursday,N,N,N,Summer
20241213,2024-12-13,13,12,December,Q4,2024,FY2024/25,50,Friday,N,N,N,Summer
20241214,2024-12-14,14,12,December,Q4,2024,FY2024/25,50,Saturday,Y,N,N,Summer
20241215,2024-12-15,15,12,December,Q4,2024,FY2024/25,50,Sunday,Y,N,N,Summer
20241216,2024-12-16,16,12,December,Q4,2024,FY2024/25,51,Monday,N,N,N,Summer
20241217,2024-12-17,17,12,December,Q4,2024,FY2024/25,51,Tuesday,N,N,N,Summer
20241218,2024-12-18,18,12,December,Q4,2024,FY2024/25,51,Wednesday,N,N,N,Summer
20241219,2024-12-19,19,12,December,Q4,2024,FY2024/25,51,Thursday,N,N,N,Summer
20241220,2024-12-20,20,12,December,Q4,2024,FY2024/25,51,Friday,N,N,N,Summer
20241221,2024-12-21,21,12,December,Q4,2024,FY2024/25,51,Saturday,Y,N,N,Summer
20241222,2024-12-22,22,12,December,Q4,2024,FY2024/25,51,Sunday,Y,N,N,Summer
20241223,2024-12-23,23,12,December,Q4,2024,FY2024/25,52,Monday,N,N,N,Summer
20241224,2024-12-24,24,12,December,Q4,2024,FY2024/25,52,Tuesday,N,N,N,Summer
20241225,2024-12-25,25,12,December,Q4,2024,FY2024/25,52,Wednesday,N,Y,N,Summer
20241226,2024-12-26,26,12,December,Q4,2024,FY2024/25,52,Thursday,N,Y,N,Summer
20241227,2024-12-27,27,12,December,Q4,2024,FY2024/25,52,Friday,N,N,N,Summer
20241228,2024-12-28,28,12,December,Q4,2024,FY2024/25,52,Saturday,Y,N,N,Summer
20241229,2024-12-29,29,12,December,Q4,2024,FY2024/25,52,Sunday,Y,N,N,Summer
20241230,2024-12-30,30,12,December,Q4,2024,FY2024/25,1,Monday,N,N,N,Summer
20241231,2024-12-31,31,12,December,Q4,2024,FY2024/25,1,Tuesday,N,N,N,Summer
